Date,Winner,Winner_Pts,Loser,Loser_Pts,Year
"Sep 28, 2019",Wake Forest,27.0,Boston College,24.0,2019
"Sep 28, 2019",Washington,28.0,Southern California,14.0,2019
"Sep 28, 2019",Western Kentucky,20.0,Alabama-Birmingham,13.0,2019
"Sep 28, 2019",Western Michigan,31.0,Central Michigan,15.0,2019
"Sep 28, 2019",Wisconsin,24.0,Northwestern,15.0,2019
"Sep 28, 2019",Wyoming,53.0,Nevada-Las Vegas,17.0,2019
"Oct 3, 2019",Georgia Southern,20.0,South Alabama,17.0,2019
"Oct 3, 2019",Temple,27.0,East Carolina,17.0,2019
"Oct 4, 2019",Cincinnati,27.0,Central Florida,24.0,2019
"Oct 4, 2019",San Jose State,32.0,New Mexico,21.0,2019
"Oct 5, 2019",Alabama-Birmingham,35.0,Rice,20.0,2019
"Oct 5, 2019",Arizona,35.0,Colorado,30.0,2019
"Oct 5, 2019",Ball State,27.0,Northern Illinois,20.0,2019
"Oct 5, 2019",Baylor,31.0,Kansas State,12.0,2019
"Oct 5, 2019",Boise State,38.0,Nevada-Las Vegas,13.0,2019
"Oct 5, 2019",Central Michigan,42.0,Eastern Michigan,16.0,2019
"Oct 5, 2019",Florida,24.0,Auburn,13.0,2019
"Oct 5, 2019",Florida International,44.0,Massachusetts,0.0,2019
"Oct 5, 2019",Georgia,43.0,Tennessee,14.0,2019
"Oct 5, 2019",Georgia State,52.0,Arkansas State,38.0,2019
"Oct 5, 2019",Iowa State,49.0,Texas Christian,24.0,2019
"Oct 5, 2019",Liberty,20.0,New Mexico State,13.0,2019
"Oct 5, 2019",Louisiana State,42.0,Utah State,6.0,2019
"Oct 5, 2019",Louisville,41.0,Boston College,39.0,2019
"Oct 5, 2019",Maryland,48.0,Rutgers,7.0,2019
"Oct 5, 2019",Memphis,52.0,Louisiana-Monroe,33.0,2019
"Oct 5, 2019",Michigan,10.0,Iowa,3.0,2019
"Oct 5, 2019",Middle Tennessee State,24.0,Marshall,13.0,2019
"Oct 5, 2019",Minnesota,40.0,Illinois,17.0,2019
"Oct 5, 2019",Mississippi,31.0,Vanderbilt,6.0,2019
"Oct 5, 2019",Missouri,42.0,Troy,10.0,2019
"Oct 5, 2019",Navy,34.0,Air Force,25.0,2019
"Oct 5, 2019",Nebraska,13.0,Northwestern,10.0,2019
"Oct 5, 2019",North Carolina,38.0,Georgia Tech,22.0,2019
"Oct 5, 2019",Notre Dame,52.0,Bowling Green,0.0,2019
"Oct 5, 2019",Ohio,21.0,Buffalo,20.0,2019
"Oct 5, 2019",Ohio State,34.0,Michigan State,10.0,2019
"Oct 5, 2019",Oklahoma,45.0,Kansas,20.0,2019
"Oct 5, 2019",Oregon,17.0,California,7.0,2019
"Oct 5, 2019",Oregon State,48.0,UCLA,31.0,2019
"Oct 5, 2019",Penn State,35.0,Purdue,7.0,2019
"Oct 5, 2019",Pittsburgh,33.0,Duke,30.0,2019
"Oct 5, 2019",San Diego State,24.0,Colorado State,10.0,2019
"Oct 5, 2019",South Florida,48.0,Connecticut,22.0,2019
"Oct 5, 2019",Southern Methodist,43.0,Tulsa,37.0,2019
"Oct 5, 2019",Stanford,23.0,Washington,13.0,2019
"Oct 5, 2019",Texas,42.0,West Virginia,31.0,2019
"Oct 5, 2019",Texas Tech,45.0,Oklahoma State,35.0,2019
"Oct 5, 2019",Texas-San Antonio,26.0,Texas-El Paso,16.0,2019
"Oct 5, 2019",Toledo,31.0,Western Michigan,24.0,2019
"Oct 5, 2019",Tulane,42.0,Army,33.0,2019
"Oct 5, 2019",Virginia Tech,42.0,Miami (FL),35.0,2019
"Oct 5, 2019",Western Kentucky,20.0,Old Dominion,3.0,2019
"Oct 5, 2019",Wisconsin,48.0,Kent State,0.0,2019
"Oct 9, 2019",Appalachian State,17.0,Louisiana,7.0,2019
"Oct 10, 2019",Louisiana-Monroe,24.0,Texas State,14.0,2019
"Oct 10, 2019",North Carolina State,16.0,Syracuse,10.0,2019
"Oct 11, 2019",Colorado State,35.0,New Mexico,21.0,2019
"Oct 11, 2019",Miami (FL),17.0,Virginia,9.0,2019
"Oct 11, 2019",Oregon,45.0,Colorado,3.0,2019
"Oct 12, 2019",Air Force,43.0,Fresno State,24.0,2019
"Oct 12, 2019",Alabama,47.0,Texas A&M,28.0,2019
"Oct 12, 2019",Alabama-Birmingham,33.0,Texas-San Antonio,14.0,2019
"Oct 12, 2019",Arizona State,38.0,Washington State,34.0,2019
"Oct 12, 2019",Ball State,29.0,Eastern Michigan,23.0,2019
"Oct 12, 2019",Baylor,33.0,Texas Tech,30.0,2019
"Oct 12, 2019",Boise State,59.0,Hawaii,37.0,2019
"Oct 12, 2019",Bowling Green,20.0,Toledo,7.0,2019
"Oct 12, 2019",Central Michigan,42.0,New Mexico State,28.0,2019
"Oct 12, 2019",Cincinnati,38.0,Houston,23.0,2019
"Oct 12, 2019",Clemson,45.0,Florida State,14.0,2019
"Oct 12, 2019",Duke,41.0,Georgia Tech,23.0,2019
"Oct 12, 2019",Florida Atlantic,28.0,Middle Tennessee State,13.0,2019
"Oct 12, 2019",Florida International,48.0,Charlotte,23.0,2019
"Oct 12, 2019",Georgia State,31.0,Coastal Carolina,21.0,2019
"Oct 12, 2019",Indiana,35.0,Rutgers,0.0,2019
"Oct 12, 2019",Iowa State,38.0,West Virginia,14.0,2019
"Oct 12, 2019",Kent State,26.0,Akron,3.0,2019
"Oct 12, 2019",Kentucky,24.0,Arkansas,20.0,2019
"Oct 12, 2019",Louisiana State,42.0,Florida,28.0,2019
"Oct 12, 2019",Louisiana Tech,69.0,Massachusetts,21.0,2019
"Oct 12, 2019",Louisville,62.0,Wake Forest,59.0,2019
"Oct 12, 2019",Marshall,31.0,Old Dominion,17.0,2019
"Oct 12, 2019",Michigan,42.0,Illinois,25.0,2019
"Oct 12, 2019",Minnesota,34.0,Nebraska,7.0,2019
"Oct 12, 2019",Missouri,38.0,Mississippi,27.0,2019
"Oct 12, 2019",Navy,45.0,Tulsa,17.0,2019
"Oct 12, 2019",Nevada,41.0,San Jose State,38.0,2019
"Oct 12, 2019",Nevada-Las Vegas,34.0,Vanderbilt,10.0,2019
"Oct 12, 2019",Northern Illinois,39.0,Ohio,36.0,2019
"Oct 12, 2019",Notre Dame,30.0,Southern California,27.0,2019
"Oct 12, 2019",Oklahoma,34.0,Texas,27.0,2019
"Oct 12, 2019",Penn State,17.0,Iowa,12.0,2019
"Oct 12, 2019",Purdue,40.0,Maryland,14.0,2019
"Oct 12, 2019",San Diego State,26.0,Wyoming,22.0,2019
"Oct 12, 2019",South Carolina,20.0,Georgia,17.0,2019
"Oct 12, 2019",South Florida,27.0,Brigham Young,23.0,2019
"Oct 12, 2019",Southern Mississippi,45.0,North Texas,27.0,2019
"Oct 12, 2019",Temple,30.0,Memphis,28.0,2019
"Oct 12, 2019",Tennessee,20.0,Mississippi State,10.0,2019
"Oct 12, 2019",Tulane,49.0,Connecticut,7.0,2019
"Oct 12, 2019",Utah,52.0,Oregon State,7.0,2019
"Oct 12, 2019",Virginia Tech,34.0,Rhode Island,17.0,2019
"Oct 12, 2019",Washington,51.0,Arizona,27.0,2019
"Oct 12, 2019",Western Kentucky,17.0,Army,8.0,2019
"Oct 12, 2019",Western Michigan,38.0,Miami (OH),16.0,2019
"Oct 12, 2019",Wisconsin,38.0,Michigan State,0.0,2019
"Oct 16, 2019",Troy,37.0,South Alabama,13.0,2019
"Oct 17, 2019",Louisiana,37.0,Arkansas State,20.0,2019
"Oct 17, 2019",UCLA,34.0,Stanford,16.0,2019
"Oct 18, 2019",Fresno State,56.0,Nevada-Las Vegas,27.0,2019
"Oct 18, 2019",Marshall,36.0,Florida Atlantic,31.0,2019
"Oct 18, 2019",Marshall,36.0,Florida Atlantic,31.0,2019
"Oct 18, 2019",Ohio State,52.0,Northwestern,3.0,2019
"Oct 18, 2019",Pittsburgh,27.0,Syracuse,20.0,2019
"Oct 19, 2019",Air Force,56.0,Hawaii,26.0,2019
"Oct 19, 2019",Alabama,35.0,Tennessee,13.0,2019
"Oct 19, 2019",Alabama-Birmingham,38.0,Old Dominion,14.0,2019
"Oct 19, 2019",Appalachian State,52.0,Louisiana-Monroe,7.0,2019
"Oct 19, 2019",Auburn,51.0,Arkansas,10.0,2019
"Oct 19, 2019",Ball State,52.0,Toledo,14.0,2019
"Oct 19, 2019",Baylor,45.0,Oklahoma State,27.0,2019
"Oct 19, 2019",Boston College,45.0,North Carolina State,24.0,2019
"Oct 19, 2019",Brigham Young,28.0,Boise State,25.0,2019
"Oct 19, 2019",Buffalo,21.0,Akron,0.0,2019
"Oct 19, 2019",Central Florida,41.0,East Carolina,28.0,2019
"Oct 19, 2019",Central Michigan,38.0,Bowling Green,20.0,2019
"Oct 19, 2019",Cincinnati,24.0,Tulsa,13.0,2019
"Oct 19, 2019",Clemson,45.0,Louisville,10.0,2019
"Oct 19, 2019",Eastern Michigan,34.0,Western Michigan,27.0,2019
"Oct 19, 2019",Florida,38.0,South Carolina,27.0,2019
"Oct 19, 2019",Florida International,32.0,Texas-El Paso,17.0,2019
"Oct 19, 2019",Georgia,21.0,Kentucky,0.0,2019
"Oct 19, 2019",Georgia Southern,30.0,Coastal Carolina,27.0,2019
"Oct 19, 2019",Georgia State,28.0,Army,21.0,2019
"Oct 19, 2019",Georgia Tech,28.0,Miami (FL),21.0,2019
"Oct 19, 2019",Houston,24.0,Connecticut,17.0,2019
"Oct 19, 2019",Illinois,24.0,Wisconsin,23.0,2019
"Oct 19, 2019",Indiana,34.0,Maryland,28.0,2019
"Oct 19, 2019",Iowa,26.0,Purdue,20.0,2019
"Oct 19, 2019",Iowa State,34.0,Texas Tech,24.0,2019
"Oct 19, 2019",Kansas State,24.0,Texas Christian,17.0,2019
"Oct 19, 2019",Liberty,59.0,Maine,44.0,2019
"Oct 19, 2019",Louisiana State,36.0,Mississippi State,13.0,2019
"Oct 19, 2019",Louisiana Tech,45.0,Southern Mississippi,30.0,2019
"Oct 19, 2019",Memphis,47.0,Tulane,17.0,2019
"Oct 19, 2019",Miami (OH),27.0,Northern Illinois,24.0,2019
"Oct 19, 2019",Minnesota,42.0,Rutgers,7.0,2019
"Oct 19, 2019",Navy,35.0,South Florida,3.0,2019
"Oct 19, 2019",North Texas,33.0,Middle Tennessee State,30.0,2019
"Oct 19, 2019",Ohio,45.0,Kent State,38.0,2019
"Oct 19, 2019",Oklahoma,52.0,West Virginia,14.0,2019
"Oct 19, 2019",Oregon,35.0,Washington,31.0,2019
"Oct 19, 2019",Oregon State,21.0,California,17.0,2019
"Oct 19, 2019",Penn State,28.0,Michigan,21.0,2019
"Oct 19, 2019",San Diego State,27.0,San Jose State,17.0,2019
"Oct 19, 2019",Southern California,41.0,Arizona,14.0,2019
"Oct 19, 2019",Southern Methodist,45.0,Temple,21.0,2019
"Oct 19, 2019",Texas,50.0,Kansas,48.0,2019
"Oct 19, 2019",Texas A&M,24.0,Mississippi,17.0,2019
"Oct 19, 2019",Texas-San Antonio,31.0,Rice,27.0,2019
"Oct 19, 2019",Utah,21.0,Arizona State,3.0,2019
"Oct 19, 2019",Utah State,36.0,Nevada,10.0,2019
"Oct 19, 2019",Vanderbilt,21.0,Missouri,14.0,2019
"Oct 19, 2019",Virginia,48.0,Duke,14.0,2019
"Oct 19, 2019",Virginia Tech,43.0,North Carolina,41.0,2019
"Oct 19, 2019",Wake Forest,22.0,Florida State,20.0,2019
"Oct 19, 2019",Washington State,41.0,Colorado,10.0,2019
"Oct 19, 2019",Western Kentucky,30.0,Charlotte,14.0,2019
"Oct 19, 2019",Wyoming,23.0,New Mexico,10.0,2019
"Oct 24, 2019",Southern Methodist,34.0,Houston,31.0,2019
"Oct 25, 2019",Southern California,35.0,Colorado,31.0,2019
"Oct 26, 2019",Air Force,31.0,Utah State,7.0,2019
"Oct 26, 2019",Alabama,48.0,Arkansas,7.0,2019
"Oct 26, 2019",Appalachian State,30.0,South Alabama,3.0,2019
"Oct 26, 2019",Arkansas State,38.0,Texas State,14.0,2019
"Oct 26, 2019",Buffalo,43.0,Central Michigan,20.0,2019
"Oct 26, 2019",Central Florida,63.0,Temple,21.0,2019
"Oct 26, 2019",Charlotte,39.0,North Texas,38.0,2019
"Oct 26, 2019",Clemson,59.0,Boston College,7.0,2019
"Oct 26, 2019",Colorado State,41.0,Fresno State,31.0,2019
"Oct 26, 2019",Connecticut,56.0,Massachusetts,35.0,2019
"Oct 26, 2019",Florida Atlantic,41.0,Old Dominion,3.0,2019
"Oct 26, 2019",Florida State,35.0,Syracuse,17.0,2019
"Oct 26, 2019",Georgia Southern,41.0,New Mexico State,7.0,2019
"Oct 26, 2019",Georgia State,52.0,Troy,33.0,2019
"Oct 26, 2019",Hawaii,45.0,New Mexico,31.0,2019
"Oct 26, 2019",Illinois,24.0,Purdue,6.0,2019
"Oct 26, 2019",Indiana,38.0,Nebraska,31.0,2019
"Oct 26, 2019",Iowa,20.0,Northwestern,0.0,2019
"Oct 26, 2019",Kansas,37.0,Texas Tech,34.0,2019
"Oct 26, 2019",Kansas State,48.0,Oklahoma,41.0,2019
"Oct 26, 2019",Kentucky,29.0,Missouri,7.0,2019
"Oct 26, 2019",Louisiana State,23.0,Auburn,20.0,2019
"Oct 26, 2019",Louisiana Tech,42.0,Texas-El Paso,21.0,2019
"Oct 26, 2019",Louisville,28.0,Virginia,21.0,2019
"Oct 26, 2019",Marshall,26.0,Western Kentucky,23.0,2019
"Oct 26, 2019",Memphis,42.0,Tulsa,41.0,2019
"Oct 26, 2019",Miami (FL),16.0,Pittsburgh,12.0,2019
"Oct 26, 2019",Miami (OH),23.0,Kent State,16.0,2019
"Oct 26, 2019",Michigan,45.0,Notre Dame,14.0,2019
"Oct 26, 2019",Middle Tennessee State,50.0,Florida International,17.0,2019
"Oct 26, 2019",Minnesota,52.0,Maryland,10.0,2019
"Oct 26, 2019",Navy,41.0,Tulane,38.0,2019
"Oct 26, 2019",North Carolina,20.0,Duke,17.0,2019
"Oct 26, 2019",Northern Illinois,49.0,Akron,0.0,2019
"Oct 26, 2019",Ohio,34.0,Ball State,21.0,2019
"Oct 26, 2019",Ohio State,38.0,Wisconsin,7.0,2019
"Oct 26, 2019",Oklahoma State,34.0,Iowa State,27.0,2019
"Oct 26, 2019",Oregon,37.0,Washington State,35.0,2019
"Oct 26, 2019",Penn State,28.0,Michigan State,7.0,2019
"Oct 26, 2019",Rutgers,44.0,Liberty,34.0,2019
"Oct 26, 2019",San Diego State,20.0,Nevada-Las Vegas,17.0,2019
"Oct 26, 2019",San Jose State,34.0,Army,29.0,2019
"Oct 26, 2019",South Florida,45.0,East Carolina,20.0,2019
"Oct 26, 2019",Southern Mississippi,20.0,Rice,6.0,2019
"Oct 26, 2019",Stanford,41.0,Arizona,31.0,2019
"Oct 26, 2019",Tennessee,41.0,South Carolina,21.0,2019
"Oct 26, 2019",Texas A&M,49.0,Mississippi State,30.0,2019
"Oct 26, 2019",Texas Christian,37.0,Texas,27.0,2019
"Oct 26, 2019",Toledo,37.0,Eastern Michigan,34.0,2019
"Oct 26, 2019",UCLA,42.0,Arizona State,32.0,2019
"Oct 26, 2019",Utah,35.0,California,0.0,2019
"Oct 26, 2019",Western Michigan,49.0,Bowling Green,10.0,2019
"Oct 26, 2019",Wyoming,31.0,Nevada,3.0,2019
"Oct 31, 2019",Baylor,17.0,West Virginia,14.0,2019
"Oct 31, 2019",Georgia Southern,24.0,Appalachian State,21.0,2019
"Nov 1, 2019",Navy,56.0,Connecticut,10.0,2019
"Nov 2, 2019",Air Force,17.0,Army,13.0,2019
"Nov 2, 2019",Arkansas State,48.0,Louisiana-Monroe,41.0,2019
"Nov 2, 2019",Auburn,20.0,Mississippi,14.0,2019
"Nov 2, 2019",Boise State,52.0,San Jose State,42.0,2019
"Nov 2, 2019",Boston College,58.0,Syracuse,27.0,2019
"Nov 2, 2019",Bowling Green,35.0,Akron,6.0,2019
"Nov 2, 2019",Brigham Young,42.0,Utah State,14.0,2019
"Nov 2, 2019",Buffalo,43.0,Eastern Michigan,14.0,2019
"Nov 2, 2019",Central Florida,44.0,Houston,29.0,2019
"Nov 2, 2019",Central Michigan,48.0,Northern Illinois,10.0,2019
"Nov 2, 2019",Charlotte,34.0,Middle Tennessee State,20.0,2019
"Nov 2, 2019",Cincinnati,46.0,East Carolina,43.0,2019
"Nov 2, 2019",Clemson,59.0,Wofford,14.0,2019
"Nov 2, 2019",Coastal Carolina,36.0,Troy,35.0,2019
"Nov 2, 2019",Colorado State,37.0,Nevada-Las Vegas,17.0,2019
"Nov 2, 2019",Florida Atlantic,35.0,Western Kentucky,24.0,2019
"Nov 2, 2019",Florida International,24.0,Old Dominion,17.0,2019
"Nov 2, 2019",Fresno State,41.0,Hawaii,38.0,2019
"Nov 2, 2019",Georgia,24.0,Florida,17.0,2019
"Nov 2, 2019",Illinois,38.0,Rutgers,10.0,2019
"Nov 2, 2019",Indiana,34.0,Northwestern,3.0,2019
"Nov 2, 2019",Kansas State,38.0,Kansas,10.0,2019
"Nov 2, 2019",Liberty,63.0,Massachusetts,21.0,2019
"Nov 2, 2019",Louisiana,31.0,Texas State,3.0,2019
"Nov 2, 2019",Marshall,20.0,Rice,7.0,2019
"Nov 2, 2019",Memphis,54.0,Southern Methodist,48.0,2019
"Nov 2, 2019",Miami (FL),27.0,Florida State,10.0,2019
"Nov 2, 2019",Michigan,38.0,Maryland,7.0,2019
"Nov 2, 2019",Mississippi State,54.0,Arkansas,24.0,2019
"Nov 2, 2019",Nevada,21.0,New Mexico,10.0,2019
"Nov 2, 2019",North Texas,52.0,Texas-El Paso,26.0,2019
"Nov 2, 2019",Notre Dame,21.0,Virginia Tech,20.0,2019
"Nov 2, 2019",Oklahoma State,34.0,Texas Christian,27.0,2019
"Nov 2, 2019",Oregon,56.0,Southern California,24.0,2019
"Nov 2, 2019",Oregon State,56.0,Arizona,38.0,2019
"Nov 2, 2019",Pittsburgh,20.0,Georgia Tech,10.0,2019
"Nov 2, 2019",Purdue,31.0,Nebraska,27.0,2019
"Nov 2, 2019",South Carolina,24.0,Vanderbilt,7.0,2019
"Nov 2, 2019",Tennessee,30.0,Alabama-Birmingham,7.0,2019
"Nov 2, 2019",Texas A&M,45.0,Texas-San Antonio,14.0,2019
"Nov 2, 2019",Tulane,38.0,Tulsa,26.0,2019
"Nov 2, 2019",UCLA,31.0,Colorado,14.0,2019
"Nov 2, 2019",Utah,33.0,Washington,28.0,2019
"Nov 2, 2019",Virginia,38.0,North Carolina,31.0,2019
"Nov 2, 2019",Wake Forest,44.0,North Carolina State,10.0,2019
"Nov 5, 2019",Toledo,35.0,Kent State,33.0,2019
"Nov 5, 2019",Western Michigan,35.0,Ball State,31.0,2019
"Nov 6, 2019",Miami (OH),24.0,Ohio,21.0,2019
"Nov 7, 2019",Louisiana,48.0,Coastal Carolina,7.0,2019
"Nov 7, 2019",Temple,17.0,South Florida,7.0,2019
"Nov 8, 2019",Tulsa,34.0,Central Florida,31.0,2019
"Nov 8, 2019",Washington,19.0,Oregon State,7.0,2019
"Nov 9, 2019",Appalachian State,20.0,South Carolina,15.0,2019
"Nov 9, 2019",Army,63.0,Massachusetts,7.0,2019
"Nov 9, 2019",Baylor,29.0,Texas Christian,23.0,2019
"Nov 9, 2019",Boise State,20.0,Wyoming,17.0,2019
"Nov 9, 2019",Brigham Young,31.0,Liberty,24.0,2019
"Nov 9, 2019",California,33.0,Washington State,20.0,2019
"Nov 9, 2019",Charlotte,28.0,Texas-El Paso,21.0,2019
"Nov 9, 2019",Cincinnati,48.0,Connecticut,3.0,2019
"Nov 9, 2019",Clemson,55.0,North Carolina State,10.0,2019
"Nov 9, 2019",Colorado,16.0,Stanford,13.0,2019
"Nov 9, 2019",Florida,56.0,Vanderbilt,0.0,2019
"Nov 9, 2019",Florida Atlantic,37.0,Florida International,7.0,2019
"Nov 9, 2019",Florida State,38.0,Boston College,31.0,2019
"Nov 9, 2019",Georgia,27.0,Missouri,0.0,2019
"Nov 9, 2019",Hawaii,42.0,San Jose State,40.0,2019
"Nov 9, 2019",Illinois,37.0,Michigan State,34.0,2019
"Nov 9, 2019",Louisiana State,46.0,Alabama,41.0,2019
"Nov 9, 2019",Louisiana Tech,52.0,North Texas,17.0,2019
"Nov 9, 2019",Louisiana-Monroe,45.0,Georgia State,31.0,2019
"Nov 9, 2019",Miami (FL),52.0,Louisville,27.0,2019
"Nov 9, 2019",Minnesota,31.0,Penn State,26.0,2019
"Nov 9, 2019",Mississippi,41.0,New Mexico State,3.0,2019
"Nov 9, 2019",Nevada,17.0,San Diego State,13.0,2019
"Nov 9, 2019",Notre Dame,38.0,Duke,7.0,2019
"Nov 9, 2019",Ohio State,73.0,Maryland,14.0,2019
"Nov 9, 2019",Oklahoma,42.0,Iowa State,41.0,2019
"Nov 9, 2019",Purdue,24.0,Northwestern,22.0,2019
"Nov 9, 2019",Southern California,31.0,Arizona State,26.0,2019
"Nov 9, 2019",Southern Methodist,59.0,East Carolina,51.0,2019
"Nov 9, 2019",Southern Mississippi,37.0,Alabama-Birmingham,2.0,2019
"Nov 9, 2019",Tennessee,17.0,Kentucky,13.0,2019
"Nov 9, 2019",Texas,27.0,Kansas State,24.0,2019
"Nov 9, 2019",Texas State,30.0,South Alabama,28.0,2019
"Nov 9, 2019",Texas Tech,38.0,West Virginia,17.0,2019
"Nov 9, 2019",Texas-San Antonio,24.0,Old Dominion,23.0,2019
"Nov 9, 2019",Troy,49.0,Georgia Southern,28.0,2019
"Nov 9, 2019",Utah State,37.0,Fresno State,35.0,2019
"Nov 9, 2019",Virginia,33.0,Georgia Tech,28.0,2019
"Nov 9, 2019",Virginia Tech,36.0,Wake Forest,17.0,2019
"Nov 9, 2019",Western Kentucky,45.0,Arkansas,19.0,2019
"Nov 9, 2019",Wisconsin,24.0,Iowa,22.0,2019
"Nov 12, 2019",Eastern Michigan,42.0,Akron,14.0,2019
"Nov 12, 2019",Western Michigan,37.0,Ohio,34.0,2019
"Nov 13, 2019",Miami (OH),44.0,Bowling Green,3.0,2019
"Nov 13, 2019",Northern Illinois,31.0,Toledo,28.0,2019
"Nov 14, 2019",Kent State,30.0,Buffalo,27.0,2019
"Nov 14, 2019",Pittsburgh,34.0,North Carolina,27.0,2019
"Nov 15, 2019",Marshall,31.0,Louisiana Tech,10.0,2019
"Nov 15, 2019",Marshall,31.0,Louisiana Tech,10.0,2019
"Nov 15, 2019",San Diego State,17.0,Fresno State,7.0,2019
"Nov 16, 2019",Air Force,38.0,Colorado State,21.0,2019
"Nov 16, 2019",Alabama,38.0,Mississippi State,7.0,2019
"Nov 16, 2019",Alabama-Birmingham,37.0,Texas-El Paso,10.0,2019
"Nov 16, 2019",Appalachian State,56.0,Georgia State,27.0,2019
"Nov 16, 2019",Arkansas State,28.0,Coastal Carolina,27.0,2019
"Nov 16, 2019",Army,47.0,Virginia Military Institute,6.0,2019
"Nov 16, 2019",Boise State,42.0,New Mexico,9.0,2019
"Nov 16, 2019",Brigham Young,42.0,Idaho State,10.0,2019
"Nov 16, 2019",Central Michigan,45.0,Ball State,44.0,2019
"Nov 16, 2019",Cincinnati,20.0,South Florida,17.0,2019
"Nov 16, 2019",Clemson,52.0,Wake Forest,3.0,2019
"Nov 16, 2019",Florida,23.0,Missouri,6.0,2019
"Nov 16, 2019",Florida State,49.0,Alabama State,12.0,2019
"Nov 16, 2019",Georgia,21.0,Auburn,14.0,2019
"Nov 16, 2019",Georgia Southern,51.0,Louisiana-Monroe,29.0,2019
"Nov 16, 2019",Hawaii,21.0,Nevada-Las Vegas,7.0,2019
"Nov 16, 2019",Iowa,23.0,Minnesota,19.0,2019
"Nov 16, 2019",Iowa State,23.0,Texas,21.0,2019
"Nov 16, 2019",Kentucky,38.0,Vanderbilt,14.0,2019
"Nov 16, 2019",Louisiana,37.0,South Alabama,27.0,2019
"Nov 16, 2019",Louisiana State,58.0,Mississippi,37.0,2019
"Nov 16, 2019",Louisville,34.0,North Carolina State,20.0,2019
"Nov 16, 2019",Memphis,45.0,Houston,27.0,2019
"Nov 16, 2019",Michigan,44.0,Michigan State,10.0,2019
"Nov 16, 2019",New Mexico State,41.0,Incarnate Word,28.0,2019
"Nov 16, 2019",Northwestern,45.0,Massachusetts,6.0,2019
"Nov 16, 2019",Notre Dame,52.0,Navy,20.0,2019
"Nov 16, 2019",Ohio State,56.0,Rutgers,21.0,2019
"Nov 16, 2019",Oklahoma,34.0,Baylor,31.0,2019
"Nov 16, 2019",Oklahoma State,31.0,Kansas,13.0,2019
"Nov 16, 2019",Oregon,34.0,Arizona,6.0,2019
"Nov 16, 2019",Oregon State,35.0,Arizona State,34.0,2019
"Nov 16, 2019",Penn State,34.0,Indiana,27.0,2019
"Nov 16, 2019",Rice,31.0,Middle Tennessee State,28.0,2019
"Nov 16, 2019",Southern California,41.0,California,17.0,2019
"Nov 16, 2019",Southern Mississippi,36.0,Texas-San Antonio,17.0,2019
"Nov 16, 2019",Syracuse,49.0,Duke,6.0,2019
"Nov 16, 2019",Temple,29.0,Tulane,21.0,2019
"Nov 16, 2019",Texas A&M,30.0,South Carolina,6.0,2019
"Nov 16, 2019",Texas Christian,33.0,Texas Tech,31.0,2019
"Nov 16, 2019",Troy,63.0,Texas State,27.0,2019
"Nov 16, 2019",Utah,49.0,UCLA,3.0,2019
"Nov 16, 2019",Utah State,26.0,Wyoming,21.0,2019
"Nov 16, 2019",Virginia Tech,45.0,Georgia Tech,0.0,2019
"Nov 16, 2019",Washington State,49.0,Stanford,22.0,2019
"Nov 16, 2019",West Virginia,24.0,Kansas State,20.0,2019
"Nov 16, 2019",Wisconsin,37.0,Nebraska,21.0,2019
"Nov 19, 2019",Eastern Michigan,45.0,Northern Illinois,17.0,2019
"Nov 19, 2019",Ohio,66.0,Bowling Green,24.0,2019
"Nov 20, 2019",Buffalo,49.0,Toledo,30.0,2019
"Nov 20, 2019",Miami (OH),20.0,Akron,17.0,2019
"Nov 21, 2019",Georgia Tech,28.0,North Carolina State,26.0,2019
"Nov 22, 2019",Wyoming,17.0,Colorado State,7.0,2019
"Nov 23, 2019",Air Force,44.0,New Mexico,22.0,2019
"Nov 23, 2019",Alabama,66.0,Western Carolina,3.0,2019
"Nov 23, 2019",Alabama-Birmingham,20.0,Louisiana Tech,14.0,2019
"Nov 23, 2019",Appalachian State,35.0,Texas State,13.0,2019
"Nov 23, 2019",Arizona State,31.0,Oregon,28.0,2019
"Nov 23, 2019",Arkansas State,38.0,Georgia Southern,33.0,2019
"Nov 23, 2019",Auburn,52.0,Samford,0.0,2019
"Nov 23, 2019",Baylor,24.0,Texas,10.0,2019
"Nov 23, 2019",Boise State,56.0,Utah State,21.0,2019
"Nov 23, 2019",Brigham Young,56.0,Massachusetts,24.0,2019
"Nov 23, 2019",California,24.0,Stanford,20.0,2019
"Nov 23, 2019",Central Florida,34.0,Tulane,31.0,2019
"Nov 23, 2019",Charlotte,24.0,Marshall,13.0,2019
"Nov 23, 2019",Cincinnati,15.0,Temple,13.0,2019
"Nov 23, 2019",Colorado,20.0,Washington,14.0,2019
"Nov 23, 2019",East Carolina,31.0,Connecticut,24.0,2019
"Nov 23, 2019",Florida Atlantic,40.0,Texas-San Antonio,26.0,2019
"Nov 23, 2019",Florida International,30.0,Miami (FL),24.0,2019
"Nov 23, 2019",Georgia,19.0,Texas A&M,13.0,2019
"Nov 23, 2019",Georgia State,28.0,South Alabama,15.0,2019
"Nov 23, 2019",Hawaii,14.0,San Diego State,11.0,2019
"Nov 23, 2019",Houston,24.0,Tulsa,14.0,2019
"Nov 23, 2019",Iowa,19.0,Illinois,10.0,2019
"Nov 23, 2019",Iowa State,41.0,Kansas,31.0,2019
"Nov 23, 2019",Kansas State,30.0,Texas Tech,27.0,2019
